source_file,router_file,method,path_literal,decorator_line,handler_name,handler_def_line,file_is_vkpi,path_is_vkpi,has_permission_dep_grep,permission_keyword,has_audit_grep,audit_keyword,handler_signature,raw_decorator
backend/app/api/routers/vkpi_industry_automation.py,vkpi_industry_automation.py,POST,/industry-data/projects/{project_id}/apify/import,81,industry_import_apify_history,82,True,True,True,require_tab,False,,"def industry_import_apify_history(project_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/industry-data/projects/{project_id}/apify/import"")"
backend/app/api/routers/vkpi_industry_automation.py,vkpi_industry_automation.py,PATCH,/industry-data/accounts/{account_id},105,industry_update_account,106,True,True,True,require_tab,False,,"def industry_update_account(account_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.patch(""/industry-data/accounts/{account_id}"")"
backend/app/api/routers/vkpi_industry_automation.py,vkpi_industry_automation.py,POST,/industry-data/accounts/{account_id}/refresh,113,industry_refresh_account,114,True,True,True,require_tab,False,,"def industry_refresh_account(account_id: int, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/industry-data/accounts/{account_id}/refresh"")"
backend/app/api/routers/vkpi_industry_automation.py,vkpi_industry_automation.py,POST,/audience-graph/estimate,136,audience_graph_estimate,137,True,False,True,require_tab,False,,"def audience_graph_estimate(body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/audience-graph/estimate"")"
backend/app/api/routers/vkpi_industry_automation.py,vkpi_industry_automation.py,POST,/automation/experiments,153,automation_create_experiment,154,True,False,True,require_tab,False,,"def automation_create_experiment(body: dict, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.post(""/automation/experiments"")"
backend/app/api/routers/vkpi_industry_automation.py,vkpi_industry_automation.py,PATCH,/automation/experiments/{experiment_id}/status,161,automation_experiment_status,162,True,False,True,require_tab,False,,"def automation_experiment_status(experiment_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.patch(""/automation/experiments/{experiment_id}/status"")"
backend/app/api/routers/vkpi_industry_automation.py,vkpi_industry_automation.py,POST,/automation/models/{model_version}/activate,177,automation_activate_model,178,True,False,True,require_tab,False,,"def automation_activate_model(model_version: str, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.post(""/automation/models/{model_version}/activate"")"
backend/app/api/routers/vkpi_industry_automation.py,vkpi_industry_automation.py,POST,/automation/ml/score,191,automation_ml_score,192,True,False,True,require_tab,False,,"def automation_ml_score(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/automation/ml/score"")"
backend/app/api/routers/vkpi_industry_automation.py,vkpi_industry_automation.py,POST,/automation/training-data/export,197,automation_training_export,198,True,False,True,require_tab,False,,"def automation_training_export(body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.post(""/automation/training-data/export"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/kols/lookup,17,lookup_kol,18,True,False,True,require_tab,False,,"async def lookup_kol(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/kols/lookup"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,PATCH,/kols/{kol_id},87,update_kol,88,True,False,True,require_tab,False,,"def update_kol(kol_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.patch(""/kols/{kol_id}"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/kols/{kol_id}/scan-account,99,scan_kol,100,True,False,True,require_tab,False,,"async def scan_kol(kol_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/kols/{kol_id}/scan-account"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/kols/{kol_id}/analyze-account,109,analyze_kol,110,True,False,True,require_tab,False,,"async def analyze_kol(kol_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/kols/{kol_id}/analyze-account"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/kols/{kol_id}/claim,128,claim_kol,129,True,False,True,require_tab,False,,"def claim_kol(kol_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/kols/{kol_id}/claim"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/claims/{claim_id}/release,138,release_claim,139,True,False,True,require_tab,False,,"def release_claim(claim_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/claims/{claim_id}/release"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/claims/{claim_id}/reassign,148,reassign_claim,149,True,False,True,require_tab,False,,"def reassign_claim(claim_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.post(""/claims/{claim_id}/reassign"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/links,206,create_link,207,True,False,True,require_tab,False,,"def create_link(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/links"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,PATCH,/links/{link_id},216,update_link,217,True,False,True,require_tab,False,,"def update_link(link_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.patch(""/links/{link_id}"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/links/{link_id}/pause,228,pause_link,229,True,False,True,require_tab,False,,"def pause_link(link_id: int, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/links/{link_id}/pause"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/links/{link_id}/archive,238,archive_link,239,True,False,True,require_tab,False,,"def archive_link(link_id: int, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/links/{link_id}/archive"")"
backend/app/api/routers/vkpi_kol_links.py,vkpi_kol_links.py,POST,/links/{link_id}/health-check,248,check_link,249,True,False,True,require_tab,False,,"def check_link(link_id: int, staff=Depends(require_tab(""vkpi"", ""read""))):","router.post(""/links/{link_id}/health-check"")"
backend/app/api/routers/vkpi_kol_pool.py,vkpi_kol_pool.py,POST,/kol-pool/batch-enrich,64,batch_enrich_pool_items,78,True,False,True,require_tab,True,audit_action,"def batch_enrich_pool_items( body: dict = Body(default_factory=dict), staff=Depends(require_tab(""vkpi"", ""write"")), ) -> dict:","router.post(""/kol-pool/batch-enrich"")"
backend/app/api/routers/vkpi_kol_pool.py,vkpi_kol_pool.py,POST,/kol-pool/{kol_pool_id}/promote,122,promote_to_main_kol,133,True,False,True,require_tab,True,audit_action,"def promote_to_main_kol( kol_pool_id: int, body: dict = Body(default_factory=dict), staff=Depends(require_tab(""vkpi"", ""write"")), ) -> dict:","router.post(""/kol-pool/{kol_pool_id}/promote"")"
backend/app/api/routers/vkpi_kol_pool.py,vkpi_kol_pool.py,POST,/kol-pool/{kol_pool_id}/enrich,151,enrich_pool_item,158,True,False,True,require_tab,True,audit_action,"def enrich_pool_item( kol_pool_id: int, body: dict = Body(default_factory=dict), staff=Depends(require_tab(""vkpi"", ""write"")), ) -> dict:","router.post(""/kol-pool/{kol_pool_id}/enrich"")"
backend/app/api/routers/vkpi_kol_pool.py,vkpi_kol_pool.py,POST,/kol-pool/import,179,import_pool,196,True,False,True,require_tab,True,audit_action,"def import_pool( body: dict = Body(default_factory=dict), staff=Depends(require_tab(""vkpi"", ""write"")), ) -> dict:","router.post(""/kol-pool/import"")"
backend/app/api/routers/vkpi_kol_pool.py,vkpi_kol_pool.py,POST,/kol-pool/{kol_pool_id}/link,228,link_to_main_kol,234,True,False,True,require_tab,True,audit_action,"def link_to_main_kol( kol_pool_id: int, body: dict = Body(default_factory=dict), staff=Depends(require_tab(""vkpi"", ""write"")), ) -> dict:","router.post(""/kol-pool/{kol_pool_id}/link"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/analytics/compare,29,analytics_compare,30,True,False,True,require_tab,False,,"async def analytics_compare(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/analytics/compare"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/analytics/monitor,37,analytics_monitor,38,True,False,True,require_tab,False,,"async def analytics_monitor(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/analytics/monitor"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/analytics/products,63,analytics_product_upsert,64,True,False,True,require_tab,False,,"def analytics_product_upsert(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/analytics/products"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,DELETE,/analytics/products/{product_sku},71,analytics_product_delete,72,True,False,True,require_tab,False,,"def analytics_product_delete(product_sku: str, staff=Depends(require_tab(""vkpi"", ""write""))):","router.delete(""/analytics/products/{product_sku}"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/analytics/daily-digest/generate,120,analytics_daily_digest_generate,121,True,False,True,require_tab,False,,"def analytics_daily_digest_generate(body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/analytics/daily-digest/generate"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/analytics/suggestions/{suggestion_id}/claim,133,analytics_suggestion_claim,134,True,False,True,require_tab,False,,"def analytics_suggestion_claim(suggestion_id: int, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/analytics/suggestions/{suggestion_id}/claim"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/analytics/suggestions/{suggestion_id}/create-project,138,analytics_suggestion_create_project,139,True,False,True,require_tab,False,,"def analytics_suggestion_create_project(suggestion_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/analytics/suggestions/{suggestion_id}/create-project"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/analytics/suggestions/{suggestion_id}/dismiss,148,analytics_suggestion_dismiss,149,True,False,True,require_tab,False,,"def analytics_suggestion_dismiss(suggestion_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/analytics/suggestions/{suggestion_id}/dismiss"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/channels,158,bind_channel,159,True,False,True,require_tab,False,,"def bind_channel(body: dict, view_as_staff_id: int | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/channels"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,DELETE,/channels/{channel_id},166,unbind_channel,167,True,False,True,require_tab,False,,"def unbind_channel(channel_id: int, staff=Depends(require_tab(""vkpi"", ""write""))):","router.delete(""/channels/{channel_id}"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/channels/{channel_id}/sync-now,176,sync_channel,177,True,False,True,require_tab,False,,"def sync_channel(channel_id: int, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/channels/{channel_id}/sync-now"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/campaigns,210,create_campaign,211,True,False,True,require_tab,False,,"def create_campaign(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/campaigns"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/campaigns/{campaign_id}/projects,219,campaign_add_project,220,True,False,True,require_tab,False,,"def campaign_add_project(campaign_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/campaigns/{campaign_id}/projects"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/budget-pools,239,create_budget_pool,240,True,False,True,require_tab,False,,"def create_budget_pool(body: dict, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.post(""/budget-pools"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/budget-pools/{pool_id}/allocate,247,allocate_budget,248,True,False,True,require_tab,False,,"def allocate_budget(pool_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.post(""/budget-pools/{pool_id}/allocate"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/staff/{staff_id}/offboard/initiate,255,offboarding_initiate,256,True,False,True,require_tab,False,,"def offboarding_initiate(staff_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.post(""/staff/{staff_id}/offboard/initiate"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/offboarding/{run_id}/execute,261,offboarding_execute,262,True,False,True,require_tab,False,,"def offboarding_execute(run_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.post(""/offboarding/{run_id}/execute"")"
backend/app/api/routers/vkpi_operations.py,vkpi_operations.py,POST,/cron/{job_name}/run,271,cron_run,272,True,False,True,require_tab,False,,"async def cron_run(job_name: str, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.post(""/cron/{job_name}/run"")"
backend/app/api/routers/vkpi_pillars.py,vkpi_pillars.py,POST,/classify/{post_id},29,api_classify_one,30,True,False,True,require_permission,False,,"def api_classify_one( post_id: int, post_table: str = Query(""industry_posts""), force_reclassify: bool = Query(False), staff: dict = Depends(require_permission(""vkpi.pillars.classify"")), ) -> dict[str, Any]:","router.post(""/classify/{post_id}"")"
backend/app/api/routers/vkpi_pillars.py,vkpi_pillars.py,POST,/classify-batch,45,api_classify_batch,46,True,False,True,require_permission,False,,"def api_classify_batch( post_table: str = Query(""industry_posts""), days: int = Query(7, ge=1, le=30), limit: int = Query(100, ge=1, le=500), staff: dict = Depends(require_permission(""vkpi.pillars.classify"")), ) -> dict[str, Any]:","router.post(""/classify-batch"")"
backend/app/api/routers/vkpi_pillars.py,vkpi_pillars.py,POST,/backfill,58,api_backfill,59,True,False,True,require_permission,False,,"def api_backfill( post_table: str = Query(""industry_posts""), days: int = Query(90, ge=1, le=365), limit: int = Query(5000, ge=1, le=20000), staff: dict = Depends(require_permission(""vkpi.pillars.backfill"")), ) -> dict[str, Any]:","router.post(""/backfill"")"
backend/app/api/routers/vkpi_product_analysis.py,vkpi_product_analysis.py,POST,/product-analysis/launches,25,product_analysis_create_launch,26,True,False,True,require_tab,False,,"def product_analysis_create_launch(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/product-analysis/launches"")"
backend/app/api/routers/vkpi_product_analysis.py,vkpi_product_analysis.py,PATCH,/product-analysis/launches/{launch_id},41,product_analysis_update_launch,42,True,False,True,require_tab,False,,"def product_analysis_update_launch(launch_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.patch(""/product-analysis/launches/{launch_id}"")"
backend/app/api/routers/vkpi_product_analysis.py,vkpi_product_analysis.py,DELETE,/product-analysis/launches/{launch_id},51,product_analysis_delete_launch,52,True,False,True,require_tab,False,,"def product_analysis_delete_launch(launch_id: int, staff=Depends(require_tab(""vkpi"", ""write""))):","router.delete(""/product-analysis/launches/{launch_id}"")"
backend/app/api/routers/vkpi_product_analysis.py,vkpi_product_analysis.py,POST,/product-analysis/kol-pool/import,59,product_analysis_import_kol_pool,60,True,False,True,require_tab,False,,"def product_analysis_import_kol_pool(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/product-analysis/kol-pool/import"")"
backend/app/api/routers/vkpi_product_analysis.py,vkpi_product_analysis.py,POST,/product-analysis/recommendations/run,81,product_analysis_run_recommendations,82,True,True,True,require_tab,False,,"def product_analysis_run_recommendations(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/product-analysis/recommendations/run"")"
backend/app/api/routers/vkpi_product_analysis.py,vkpi_product_analysis.py,POST,/product-analysis/recommendations/{recommendation_id}/{action},122,product_analysis_recommendation_action,123,True,True,True,require_tab,False,,"def product_analysis_recommendation_action( recommendation_id: int, action: str, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write"")), ):","router.post(""/product-analysis/recommendations/{recommendation_id}/{action}"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,POST,/projects,34,create_project,35,True,False,True,require_tab,False,,"def create_project(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/projects"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,POST,/projects/{project_id}/stage,44,transition_project,45,True,False,True,require_tab,False,,"def transition_project(project_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/projects/{project_id}/stage"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,DELETE,/projects/{project_id},56,delete_project,57,True,False,True,require_tab,False,,"def delete_project(project_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.delete(""/projects/{project_id}"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,POST,/projects/{project_id}/ship,66,ship_project,67,True,False,True,require_tab,False,,"def ship_project(project_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/projects/{project_id}/ship"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,POST,/projects/{project_id}/publish,79,publish_project,80,True,False,True,require_tab,False,,"def publish_project(project_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/projects/{project_id}/publish"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,POST,/projects/{project_id}/costs,92,add_project_cost,93,True,False,True,require_tab,False,,"def add_project_cost(project_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/projects/{project_id}/costs"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,POST,/projects/{project_id}/messages,104,add_project_message,105,True,False,True,require_tab,False,,"def add_project_message(project_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/projects/{project_id}/messages"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,POST,/projects/{project_id}/content,114,add_project_content,115,True,False,True,require_tab,False,,"def add_project_content(project_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/projects/{project_id}/content"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,POST,/projects/{project_id}/terms,126,upsert_project_terms,127,True,False,True,require_tab,False,,"def upsert_project_terms(project_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/projects/{project_id}/terms"")"
backend/app/api/routers/vkpi_projects.py,vkpi_projects.py,POST,/projects/{project_id}/shipments,136,add_project_shipment,137,True,False,True,require_tab,False,,"def add_project_shipment(project_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/projects/{project_id}/shipments"")"
backend/app/api/routers/vkpi_reconciliation.py,vkpi_reconciliation.py,POST,/reconciliation/queue/{queue_id}/resolve,50,reconciliation_resolve,51,True,False,True,require_tab,False,,"def reconciliation_resolve(queue_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/reconciliation/queue/{queue_id}/resolve"")"
backend/app/api/routers/vkpi_reconciliation.py,vkpi_reconciliation.py,POST,/reconciliation/queue/{queue_id}/reject,61,reconciliation_reject,62,True,False,True,require_tab,False,,"def reconciliation_reject(queue_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/reconciliation/queue/{queue_id}/reject"")"
backend/app/api/routers/vkpi_reconciliation.py,vkpi_reconciliation.py,POST,/reconciliation/queue/{queue_id}/assign,70,reconciliation_assign,71,True,False,True,require_tab,False,,"def reconciliation_assign(queue_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/reconciliation/queue/{queue_id}/assign"")"
backend/app/api/routers/vkpi_reconciliation.py,vkpi_reconciliation.py,POST,/attribution/{attribution_id}/adjust,87,attribution_adjust,88,True,True,True,require_tab,False,,"def attribution_adjust(attribution_id: int, body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/attribution/{attribution_id}/adjust"")"
backend/app/api/routers/vkpi_reconciliation.py,vkpi_reconciliation.py,POST,/attribution/{attribution_id}/void,96,attribution_void,97,True,True,True,require_tab,False,,"def attribution_void(attribution_id: int, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""write""))):","router.post(""/attribution/{attribution_id}/void"")"
backend/app/api/routers/vkpi_reports.py,vkpi_reports.py,POST,/reports/weekly/generate,20,generate_weekly_report,21,True,True,True,require_tab,False,,"def generate_weekly_report(body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""read""))):","router.post(""/reports/weekly/generate"")"
backend/app/api/routers/vkpi_reports.py,vkpi_reports.py,POST,/exports/{export_format},50,create_export,51,True,False,True,require_tab,False,,"def create_export(export_format: str, request: Request, body: dict | None = None, staff=Depends(require_tab(""vkpi"", ""read""))):","router.post(""/exports/{export_format}"")"
backend/app/api/routers/vkpi_sentiment.py,vkpi_sentiment.py,POST,/analyze/{comment_id},21,api_analyze_one,22,True,False,True,require_permission,False,,"def api_analyze_one( comment_id: int, force_reanalyze: bool = Query(False), staff: dict = Depends(require_permission(""vkpi.sentiment.analyze"")), ) -> dict[str, Any]:","router.post(""/analyze/{comment_id}"")"
backend/app/api/routers/vkpi_sentiment.py,vkpi_sentiment.py,POST,/analyze-batch,33,api_analyze_batch,34,True,False,True,require_permission,False,,"def api_analyze_batch( comment_ids: list[int], staff: dict = Depends(require_permission(""vkpi.sentiment.analyze"")), ) -> dict[str, Any]:","router.post(""/analyze-batch"")"
backend/app/api/routers/vkpi_sentiment.py,vkpi_sentiment.py,POST,/backfill,42,api_backfill,43,True,False,True,require_permission,False,,"def api_backfill( platform: str = Query(""""), days: int = Query(30, ge=1, le=180), limit: int = Query(1000, ge=1, le=5000), staff: dict = Depends(require_permission(""vkpi.sentiment.backfill"")), ) -> dict[str, Any]:","router.post(""/backfill"")"
backend/app/api/routers/vkpi_settings.py,vkpi_settings.py,POST,/settings/providers/{provider}/probe,30,provider_probe,31,True,False,True,require_tab,False,,"async def provider_probe(provider: str, staff=Depends(require_tab(""vkpi"", ""read""))):","router.post(""/settings/providers/{provider}/probe"")"
backend/app/api/routers/vkpi_settings.py,vkpi_settings.py,PATCH,/settings/feature-flags,42,update_feature_flags,43,True,False,True,require_tab,False,,"def update_feature_flags(body: dict, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.patch(""/settings/feature-flags"")"
backend/app/api/routers/vkpi_settings.py,vkpi_settings.py,PATCH,/settings/platform-crawl,53,update_platform_crawl,54,True,False,True,require_tab,False,,"def update_platform_crawl(body: dict, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.patch(""/settings/platform-crawl"")"
backend/app/api/routers/vkpi_settings.py,vkpi_settings.py,PATCH,/settings/budgets,64,update_budget_settings,65,True,False,True,require_tab,False,,"def update_budget_settings(body: dict, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.patch(""/settings/budgets"")"
backend/app/api/routers/vkpi_settings.py,vkpi_settings.py,PATCH,/settings/comment-alerts,81,update_comment_alert_settings,82,True,False,True,require_tab,False,,"def update_comment_alert_settings(body: dict, staff=Depends(require_tab(""vkpi"", ""admin""))):","router.patch(""/settings/comment-alerts"")"
backend/app/api/routers/vkpi_settings.py,vkpi_settings.py,PATCH,/settings/preferences,95,update_preference_settings,96,True,False,True,require_tab,False,,"def update_preference_settings(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.patch(""/settings/preferences"")"
backend/app/api/routers/vkpi_settings.py,vkpi_settings.py,PATCH,/settings/notifications,118,update_notifications,119,True,False,True,require_tab,False,,"def update_notifications(body: dict, staff=Depends(require_tab(""vkpi"", ""write""))):","router.patch(""/settings/notifications"")"
backend/app/api/routers/vkpi_sync.py,vkpi_sync.py,POST,/trigger/{job_name},65,trigger_sync,72,True,False,True,require_tab,True,audit_action,"async def trigger_sync( job_name: str, body: dict | None = Body(default=None), staff=Depends(require_tab(""vkpi"", ""admin"")), ) -> dict:","router.post(""/trigger/{job_name}"")"
backend/app/api/routers/vkpi_weekly_reports.py,vkpi_weekly_reports.py,POST,/generate-for-staff/{staff_id},22,api_generate_for_staff,23,True,False,True,require_permission,False,,"def api_generate_for_staff( staff_id: int, period_end: date | None = Query(None), staff: dict = Depends(require_permission(""vkpi.weekly_reports.generate"")), ) -> dict[str, Any]:","router.post(""/generate-for-staff/{staff_id}"")"
backend/app/api/routers/vkpi_weekly_reports.py,vkpi_weekly_reports.py,POST,/generate-all,39,api_generate_all,40,True,False,True,require_permission,False,,"def api_generate_all( period_end: date | None = Query(None), staff: dict = Depends(require_permission(""vkpi.weekly_reports.generate_all"")), ) -> dict[str, Any]:","router.post(""/generate-all"")"
